"species","IUCN_category","area_global","pa_count","pa_quality_mean","mhw_freq","mhw_total_days","mhw_max_int","mhw_mean_int","mhw_cum_int","slope_intensity","slope_freq","slope_cum","slope_max","slope_total","dem_mean","dem_range","order","adult_mass_g","brain_mass_g","trophic_level","det_diet_breadth_n","habitat_breadth_n","activity_cycle","foraging_stratum","fossoriality","hibernation_torpor","max_longevity_d","litter_size_n","litters_per_year_y","generation_length_d","density_n_km2","Exposure","IUCN_num","Trait_sensitivity","Sensitivity","Suitability","Risk_index","Risk_level"
"Harpiola isodon","LC",0.000148121267453352,0.5,0.443065993109727,0.692368594670068,0.666810285463722,0.322066467469557,0.130274546060324,0.160098466296019,0.711521693521563,0.290573950755637,0.289097950606756,0.578426044959308,0.346229776394193,0.369514569492122,0.246406479799815,"Chiroptera",0.0339228562827604,0.0345191483113204,1,0,0.142857142857143,1,"A",2,0,10253.3797062747,1.20808,1.05033040924567,3437.70797553714,556.492562452168,0.418746777619715,0,0.242259829490245,0.121129914745122,0.311827032733824,0.03490603327072,"Medium"
"Harpyionycteris celebensis","NT",0.00200943982039749,0.875,0.341431428717956,0.826690975239075,0.833130938144398,0.490793067948742,0.0899912043027827,0.187450316797066,0.467100139325748,0.681478441108203,0.381826790870689,0.439504012748766,0.715153181543592,0.148828424708043,0.332108385608849,"Chiroptera",3.86195864461702e-05,0.000443793764921759,0,0,0,1,"Ar",2,0,5218.93668328107,1,2,1825,1422.48325482196,0.511311906802906,0.25,9.64826702735857e-05,0.125048241335137,0.339875535771049,0.0422074701901762,"Medium"
"Harpyionycteris whiteheadi","LC",0.00203820203387594,0.875,0.620913481671739,0.641742868698383,0.656962048061078,0.53588482952153,0.081251146165879,0.136883204981383,0.404488508498387,0.411266616009405,0.266905069523506,0.342767914862614,0.440974420138353,0.100123678232209,0.263703874961397,"Chiroptera",4.15248675462781e-05,0.000471803857031009,0,0,0,1,"Ar",2,0,4403.50356664063,1,2,1624.66027704606,1531.00504366084,0.391912662646052,0,0.000102665744915457,5.13328724577287e-05,0.372355847379844,1.26269467734824e-05,"Very low"
"Helarctos malayanus","VU",0.0422494918551216,1,0.549870583809753,0.660493863336124,0.684083758240936,0.598002205753524,0.187097652005621,0.230395575565312,0.405312817565672,0.346383169595466,0.317418838953581,0.344819625670473,0.383870768971436,0.140018114079854,0.668797191977309,"Carnivora",0.0142851724486818,0.0733513306796207,0.5,0.5,0.285714285714286,1,"G",1,0,13103.5,1.1,0.779246831096,3650,1.2125,0.415787827565815,0.5,0.274670157768518,0.387335078884259,0.480187076344408,0.0837154612167845,"High"
"Hemiechinus auritus","LC",0.100424183370058,1,0.754771591701256,0.743903856960797,0.773495404830069,0.640824548281182,0.453855560744016,0.463837917040433,0.580499276763635,0.190223945220271,0.513624154403102,0.473930081160312,0.346840732948506,0.226908371564529,0.733297407719696,"Eulipotyphla",0.00011420192612963,0.000369446937386463,0.5,0.5,0.285714285714286,1,"G",1,1,2774,4,1,940.3939,1452.36434531259,0.518103547835232,0,0.25723958691556,0.12861979345778,0.563080310871108,0.0291156164778305,"Low"
"Hemiechinus collaris","LC",0.00322986400653425,0.5,0.773641117523281,0.6422449624814,0.796022434790619,0.870381585048116,0.279659305359368,0.326017421756755,0.26543730560162,0.107553834602839,0.199714124852404,0.237762222825071,0.153929141235275,0.0613480819491574,0.179214955458909,"Eulipotyphla",0.000105661548764267,0.000453018034111315,0.5,0.5,0.142857142857143,1,"G",1,1,2774,3.935,1,979.523170205179,1449.96130137162,0.387872233855347,0,0.228683164488004,0.114341582244002,0.303486803787577,0.030890307963059,"Medium"
"Hemigalus derbyanus","NT",0.0160706152808799,1,0.442710032008313,0.60791897136968,0.547961919605503,0.572917108289045,0.111881820287098,0.134974669471442,0.391376945971886,0.471123698716507,0.305409550506006,0.355843143554633,0.458740804772991,0.0905011548467823,0.358925941745413,"Carnivora",0.000737028355447264,0.00394496611306184,1,0,0,1,"G",1,0,6570,2,1.746,1825,19.2148320400949,0.395814863254479,0.25,0.200936398893702,0.225468199446851,0.381641548776278,0.0551845741817156,"High"
"Hemitragus jemlahicus","NT",0.000662267798391286,0.5,0.75420624573167,0.720923446173454,0.725164595045352,0.254578305981064,0.230252426491118,0.277510317553159,0.341513114589888,0.335568550917379,0.34080678991668,0.353539468848943,0.394607536214886,0.624438372668369,0.462700355566634,"Cetartiodactyla",0.0109311333379211,0.0248688197761157,0,0,0.285714285714286,2,"G",1,0,7957,1.005,1,2555,2.02663363304365,0.397446455173192,0.25,0.0643028477656645,0.157151423882832,0.468401448353013,0.0332032608433304,"Medium"
"Herpestes ichneumon","LC",0.171744035336316,1,0.796829251857879,0.70532336317736,0.856555013340121,0.606768838455999,0.312649620228346,0.398828081653372,0.594306282316774,0.256912653799424,0.609186222654238,0.622709978213068,0.508746302136957,0.240107459081179,0.425742093109966,"Carnivora",0.000915602987769344,0.00497591707875116,0.5,0.5,0.428571428571429,2,"G",1,0,7300,2.955,1.25,2731.95905,13.709041924579,0.547198635597566,0,0.28689258972759,0.143446294863795,0.526884567877068,0.0371365414458879,"Medium"
"Hesperoptenus blanfordi","LC",0.00546128572583088,1,0.371645226811103,0.6370322435083,0.76325054535428,0.642321089617439,0.167299066123805,0.244096978600197,0.360305211666939,0.282562029184677,0.285114238591748,0.310739293292134,0.345953803756819,0.0936437971274793,0.210172833348645,"Chiroptera",1.59627416938052e-06,1.7573473784922e-05,1,0,0.142857142857143,1,"A",2,1,1222.41111019579,1.7887525,1.07939,1405.65461103336,2485.56959839724,0.403867449969634,0,0.228575262521019,0.11428763126051,0.336184628602612,0.0306397620765496,"Medium"
"Hesperoptenus doriae","DD",8.1837033538367e-05,0.625,0.523002421307506,0.65167966992903,0.620618445111908,0.619548880764064,0.131377943237062,0.176001238720603,NA,0.327632778379346,0.248776410609906,NA,0.312843799607001,0.0745171472389837,0.0970123432567427,"Chiroptera",2.47515664007058e-06,2.96179198414707e-05,1,0,0,1,"A",2,1,4294.40501858437,1.47555137254903,1.04155,1697.20554894002,2256.37777868183,0.386059895794865,NA,0.200006418615296,0.200006418615296,0.263922749767354,0.056835805281666,"High"
"Hesperoptenus gaskelli","DD",7.44427165292097e-08,0,0.428571428571429,0.489311175177843,0.435684658481456,0.554611407785816,0.087487635060251,0.0888762031513154,NA,0.478542145423554,0.286151195134313,NA,0.45908797245668,0.0540000351353968,0,"Chiroptera",2.369566519917e-06,3.28864332580386e-05,1,0,0,1,"A",2,1,5777.62423751314,1.39305637254902,1.016812765957,1843.68923530073,2384.02133853032,0.359969049083903,NA,0.200007051199956,0.200007051199956,0.0965143076299084,0.0650476703484757,"High"
"Hesperoptenus tickelli","LC",0.012476009370333,1,0.500849497079493,0.646819939431573,0.792285214029412,0.705794098004977,0.230425713776438,0.298383231768326,0.307960968221658,0.19185189218276,0.22480610254845,0.260052765230571,0.231157546386594,0.105065093483667,0.407862857886002,"Chiroptera",4.51242484068074e-06,4.70238828702871e-05,1,0,0.142857142857143,1,"A",2,1,5648.36617916764,1,1.003,2095.99769507341,2222.491612931,0.388953747158076,0,0.228581735832971,0.114290867916485,0.405250691563899,0.0264389032905079,"Low"
"Hesperoptenus tomesi","VU",0.000531544941076664,0.75,0.295284953639069,0.6835895662082,0.694969056715307,0.580709092493061,0.120097862439866,0.188899429753701,NA,0.465300579570564,0.293899803740968,NA,0.455687789684644,0.0883202973024748,0.191451485421157,"Chiroptera",5.86646285206188e-06,6.60233440658497e-05,1,0,0,1,"A",2,1,5335.0513958466,1.62010637254902,1.0125,1825,2095.77510126789,0.435394147575789,0.5,0.200014377961384,0.350007188980692,0.265117656260755,0.111989515278516,"Very high"
"Hipposideros alongensis","VU",2.15744161931614e-05,0.375,0.718816631130064,0.751227227756042,0.600092200580523,0.620428945721137,0.249395102906387,0.210634750001981,0.596542462434026,0.330590516019441,0.373354390590076,0.506291063256573,0.345852121074379,0.11015236125859,0.07236563618504,"Chiroptera",9.79503644012873e-06,0.000106652806418837,1,0,0.142857142857143,1,"A",2,0,5051.88135414355,1,1.007625,2116.06302058932,1771.30738110695,0.458440878034056,0.5,0.22859471814,0.36429735907,0.255271240597977,0.124376257295273,"Very high"
"Hipposideros armiger","LC",0.0533651299332166,1,0.66918751631726,0.701198103193393,0.743568743826446,0.583886475008673,0.250115659061202,0.292807348831327,0.499797890235927,0.259294081017843,0.355127762821659,0.401957993999504,0.344145313630194,0.18802008844956,0.874469182755511,"Chiroptera",1.49751635111924e-05,0.00013917383261852,1,0,0.142857142857143,1,"A",2,0,4902.24990829294,1.03864166666667,1.001,2228.08146924456,1515.14884347292,0.443189937162617,0,0.228602258370655,0.114301129185327,0.557008383491109,0.0224406751623053,"Low"
"Hipposideros ater","LC",0.0429921208870062,1,0.599831534720411,0.626982635903774,0.710432318438711,0.598674495147431,0.151158179933809,0.21037563654877,0.366619442741554,0.320525906436059,0.277378507141084,0.284818897952344,0.368638094242554,0.111087935472858,0.409885470166856,"Chiroptera",1.66304439241881e-06,2.5653231846955e-05,1,0,0.428571428571429,1,"A",2,1,3364.29309530135,0.99,1.592975,1481.53310160239,1925.9268618349,0.391560411448609,0,0.285719748969534,0.142859874484767,0.432759412249426,0.0317304578518172,"Medium"
"Hipposideros atrox","LC",0.00743592498135329,1,0.629109837553193,0.609198721933064,0.587995714708326,0.565374365533153,0.116802880618395,0.150881293248517,0.398781647609569,0.400735828524423,0.294071437367335,0.35588289740335,0.422822997399346,0.0919981647546841,0.351984697829482,"Chiroptera",2.0559017512255e-06,3.41369778120898e-05,1,0,0.142857142857143,1,"A",2,1,4763.78827881045,0.99,1.08942,1985.10076183885,1646.01904472284,0.390254778434548,0,0.228578667147341,0.114289333573671,0.416105725023743,0.0260428282507886,"Low"
"Hipposideros bicolor","LC",0.0114482538985914,1,0.300076435288677,0.609105964630376,0.546455497732632,0.564891106857673,0.102608176331648,0.123557892032971,0.386593138913876,0.473754389283628,0.297853011838687,0.323115865818022,0.45591883979721,0.0917638456602202,0.316332985441288,"Chiroptera",2.0559017512255e-06,3.41369778120898e-05,1,0,0.142857142857143,1,"A",2,1,4763.78827881045,0.99,1.08942,1985.10076183885,1646.01904472284,0.388385388323672,0,0.228578667147341,0.114289333573671,0.343924304057755,0.0291220895387673,"Low"
"Hipposideros boeadii","DD",4.48210390678823e-06,0.125,0.285714285714286,0.608076000590807,0.825818350132234,0.588994615945309,0.124815432576132,0.236716168092231,NA,0.386301784492212,0.320432501529717,NA,0.474935243879904,0.0932134144083467,0.0244025051400178,"Chiroptera",1.84161591914912e-06,0.000111766949209073,1,0,0,1,"A",2,0,4827.5114196735,1.038465,1.013065,2266.55131886727,1769.05324127587,0.445761262154818,NA,0.200022721713026,0.200022721713026,0.105666937473311,0.0797408651639186,"High"
"Hipposideros breviceps","DD",7.39840062491081e-06,0,NA,0.778305610312109,0.608713687830107,0.46853128984019,0.0296256839595652,0.0734752087490546,NA,0.567738270304631,0.252437677415336,NA,0.487938550640219,0.0486841622717571,0.0202802989843141,"Chiroptera",3.55279698399089e-06,7.11983149779986e-05,1,0,0.142857142857143,1,"A",2,0,4803.01201135009,1.02953500000001,1.016115,2187.42127877813,1725.79282549756,0.408345747381401,NA,0.228586378793821,0.228586378793821,0.017242964914174,0.0917327781050431,"Very high"
"Hipposideros calcaratus","LC",0.00167109945907043,0.5,0.772750521304639,0.600087444625276,0.429999373606103,0.522076630989957,0.0848695371010774,0.0832318892628377,NA,0.615163135538431,0.287803789276392,NA,0.518588717008515,0.088740574702844,0.0894221939643027,"Chiroptera",5.34782902660167e-06,6.01941975621465e-05,1,0,0.142857142857143,1,"A",2,1,4992.15531551937,1.5,1,2156.4291839669,1819.30405220899,0.392727564676074,0,0.228584536976746,0.114292268488373,0.290516877886171,0.0318456637896901,"Medium"
"Hipposideros cervinus","LC",0.0219170095907423,1,0.510322197949969,0.631700812406062,0.572171075451582,0.559225587894525,0.106171472051049,0.135701619669186,0.451606229573668,0.504111011700645,0.312991412453922,0.369677003640429,0.492389453554007,0.0974677380768829,0.367689029634027,"Chiroptera",2.09161605657156e-06,2.88851350717683e-05,1,0,0.285714285714286,1,"A",2,1,5622.31308749927,0.995,1,2115.81734161133,1801.75661524194,0.413574567839508,0,0.257149052493083,0.128574526246541,0.399479195050324,0.0319327863600191,"Medium"
"Hipposideros cineraceus","LC",0.0261659254594384,1,0.538890560891147,0.671000359182832,0.74467814761371,0.622063382603402,0.228559819354692,0.28333332315181,0.382099749370445,0.281533663028434,0.305193707511643,0.328841482777055,0.335745403667221,0.14904331284438,0.793435219891325,"Chiroptera",6.42857496229121e-07,6.12967801694552e-05,1,0,0.142857142857143,1,"A",2,0,4800.435543559,0.98,1.101805,2067.01052524467,1627.58590856558,0.418304903826124,0,0.228583816498962,0.114291908249481,0.501507003817258,0.0238323847011105,"Low"
"Hipposideros coronatus","DD",1.16673584563554e-05,0.375,0.456922653454446,0.645130635567295,0.582517272925167,0.530191189158053,0.0872538474361009,0.11859443599769,NA,0.359695371645819,0.258216924268085,NA,0.407046529385559,0.151702131289614,0.097282626602364,"Chiroptera",4.10869791068177e-06,8.95418317883057e-05,1,0,0.142857142857143,1,"A",2,0,4690.18534051098,1.09139500000001,1.01634,2203.55295586736,1719.92670012418,0.373580775797971,NA,0.228590158677368,0.228590158677368,0.216183815740976,0.0669354635412873,"High"
"Hipposideros corynophyllus","LC",2.35499224404303e-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chiroptera",4.13043705306633e-06,6.30445140130842e-05,1,0,0.142857142857143,1,"A",2,0,5751.74769053251,1.030415,1.001195,2313.02400756669,1723.67782657678,NA,0,0.228584863561642,0.114292431780821,1.17749612202152e-05,NA,NA
"Hipposideros coxi","EN",3.18112045072498e-05,0.375,0.560320330663911,0.635579449200412,0.548241964617368,0.580446386105082,0.109717374598339,0.121662931846936,0.372966418029376,0.450842073777425,0.331955152799208,0.287188837677919,0.484711286552613,0.0608731851175049,0.0639608268962004,"Chiroptera",6.22671149729172e-06,9.32145442974607e-05,1,0,0.142857142857143,1,"A",2,1,5483.48820302849,1.02681500000001,1.005625,2168.27091045577,1641.67158013625,0.392331187520468,0.75,0.228591316822588,0.489295658411294,0.212037230776425,0.151262018968689,"Very high"
"Hipposideros crumeniferus","DD",2.85004259054934e-05,0.125,1,0.598408135102791,0.800058227857922,0.553369661092914,0.119665079496163,0.195185609222011,0.424086774544719,0.169198238920534,0.366678285302054,0.390189928669143,0.461175949611976,0.128935796198615,0.0741585587647011,"Chiroptera",6.22671149729172e-06,7.14811274409218e-05,1,0,0,1,"A",2,1,4737.97735188771,1.01227500000001,1.0243,2179.84805032799,1646.16419642871,0.407801588982023,NA,0.200015541567788,0.200015541567788,0.265624571077844,0.0599005477451966,"High"
"Hipposideros diadema","LC",0.037789888741797,1,0.556508070830666,0.634587301599564,0.628809482919646,0.57089713171646,0.12050235047654,0.160508342513895,0.396479003820089,0.416660460805546,0.298955764370418,0.336406069793042,0.436407685446397,0.101264212639777,0.595419347741909,"Chiroptera",1.40155356545025e-05,0.000130084104798733,1,0,0.285714285714286,1,"A",2,0,4380,1,1.700665,1819.50908361362,1527.8996065585,0.40002135934616,0,0.257171677070948,0.128585838535474,0.45819630399083,0.0278688010981471,"Low"
"Hipposideros doriae","NT",0.0148465578150371,1,0.469307770509467,0.606490456261909,0.533829713886337,0.570030997864464,0.109304570358819,0.12860341337939,0.454509578895258,0.485072723667337,0.30701135370527,0.359558489578599,0.465707562455054,0.0913829680039827,0.358925941745413,"Chiroptera",7.67081166998033e-07,2.16450577865739e-05,1,0,0,1,"A",2,0,4920.65372047025,1.02005000000001,1.04778,2095.48776991686,1920.90518124457,0.402011886005244,0.25,0.200004482427791,0.225002241213895,0.38689264761478,0.0554577520940434,"High"
"Hipposideros durgadasi","VU",0.000235878109210843,0.375,0.450358521787093,0.414572165785555,0.823905545249129,0.844117808466863,0.309465207650821,0.386954663597792,0.179151409919587,0.0934149175072389,0.103870530949786,0.195233980007869,0.103302924933034,0.137319475057934,0.0756144170021634,"Chiroptera",6.42857496229121e-07,6.04825799196348e-05,1,0,0,1,"A",2,0,4791.99687159808,0.98,1.11188,2100.63656855597,1740.12617959089,0.345398915406768,0.5,0.200012225087483,0.350006112543742,0.20770565839128,0.0957818349401884,"Very high"
"Hipposideros dyacorum","LC",0.00907376941283478,1,0.265534469996681,0.607058747288906,0.519848778624947,0.581312661580907,0.109495644178858,0.124561508051448,0.34313724851383,0.519461486547901,0.312637693933377,0.305069445044677,0.481696534672655,0.0894144564454155,0.267965450924885,"Chiroptera",2.58385235199337e-06,3.39306066516089e-05,1,0,0.142857142857143,1,"A",2,0,5107.1244882732,1.00635500000001,1.03256,2057.50052648943,1920.39281821798,0.39042797484375,0,0.228578731463229,0.114289365731615,0.326397629355963,0.0300573270963907,"Medium"
"Hipposideros fulvus","LC",0.029119832291877,0.875,0.660282457291477,0.564805574607747,0.807890078013663,0.802257242508915,0.27419274951157,0.340116352340559,0.316970854281001,0.112807233049148,0.203277875387462,0.264881516136457,0.174533966421306,0.120821606283989,0.64256075677575,"Chiroptera",2.0559017512255e-06,3.33290020058865e-05,1,0,0.142857142857143,1,"A",2,0,4745,0.995,1,1834.2256,2238.3193166633,0.386173344225783,0,0.22857850555218,0.11428925277609,0.465556930528619,0.023587892293467,"Low"
"Hipposideros galeritus","LC",0.0329154916352286,1,0.554982875600026,0.601170839071004,0.666987168149995,0.643979460359989,0.158776601791001,0.203074860953724,0.321808666228624,0.32822090077118,0.267694463645943,0.260085057798428,0.355935897675927,0.0972025447940075,0.398451223825788,"Chiroptera",2.34938017341705e-06,4.20147419225721e-05,1,0,0.285714285714286,1,"A",2,1,5123.5551874938,0.99,1,2134.84271152851,1890.46533921811,0.380773391644581,0,0.257151729967276,0.128575864983638,0.41671042717101,0.0285568473410079,"Low"
